combination,balance
14141,"(449, 22, -615000, (1, 4, 1, 4, 1))"
11440,"(449, 22, -615000, (1, 1, 4, 4, 0))"
11414,"(449, 14, 425000, (1, 1, 4, 1, 4))"
44101,"(448, 25, -1010000, (4, 4, 1, 0, 1))"
01441,"(448, 20, -360000, (0, 1, 4, 4, 1))"
44011,"(447, 20, -365000, (4, 4, 0, 1, 1))"
44110,"(445, 21, -505000, (4, 4, 1, 1, 0))"
23043,"(445, 21, -505000, (2, 3, 0, 4, 3))"
40332,"(445, 18, -115000, (4, 0, 3, 3, 2))"
14401,"(444, 24, -900000, (1, 4, 4, 0, 1))"
14410,"(443, 23, -775000, (1, 4, 4, 1, 0))"
04411,"(442, 23, -780000, (0, 4, 4, 1, 1))"
40323,"(440, 22, -660000, (4, 0, 3, 2, 3))"
42303,"(436, 25, -1070000, (4, 2, 3, 0, 3))"
30432,"(433, 13, 475000, (3, 0, 4, 3, 2))"
42033,"(431, 22, -705000, (4, 2, 0, 3, 3))"
41114,"(431, 13, 465000, (4, 1, 1, 1, 4))"
33042,"(428, 17, -70000, (3, 3, 0, 4, 2))"
40233,"(426, 17, -80000, (4, 0, 2, 3, 3))"
24033,"(425, 22, -735000, (2, 4, 0, 3, 3))"
23304,"(424, 20, -480000, (2, 3, 3, 0, 4))"
41141,"(424, 15, 170000, (4, 1, 1, 4, 1))"
32430,"(423, 17, -95000, (3, 2, 4, 3, 0))"
14114,"(421, 24, -1015000, (1, 4, 1, 1, 4))"
30423,"(420, 12, 540000, (3, 0, 4, 2, 3))"
32043,"(419, 20, -505000, (3, 2, 0, 4, 3))"
03243,"(418, 21, -640000, (0, 3, 2, 4, 3))"
33240,"(417, 20, -515000, (3, 3, 2, 4, 0))"
03324,"(416, 21, -650000, (0, 3, 3, 2, 4))"
11441,"(416, 20, -520000, (1, 1, 4, 4, 1))"
43032,"(416, 15, 130000, (4, 3, 0, 3, 2))"
23034,"(414, 22, -790000, (2, 3, 0, 3, 4))"
24303,"(414, 16, -10000, (2, 4, 3, 0, 3))"
11144,"(413, 20, -535000, (1, 1, 1, 4, 4))"
30342,"(413, 18, -275000, (3, 0, 3, 4, 2))"
32333,"(412, 15, 110000, (3, 2, 3, 3, 3))"
42330,"(409, 18, -295000, (4, 2, 3, 3, 0))"
04233,"(409, 16, -35000, (0, 4, 2, 3, 3))"
44111,"(408, 20, -560000, (4, 4, 1, 1, 1))"
43203,"(407, 19, -435000, (4, 3, 2, 0, 3))"
41332,"(407, 15, 85000, (4, 1, 3, 3, 2))"
14411,"(406, 22, -830000, (1, 4, 4, 1, 1))"
41323,"(406, 21, -700000, (4, 1, 3, 2, 3))"
34203,"(405, 19, -445000, (3, 4, 2, 0, 3))"
20334,"(405, 19, -445000, (2, 0, 3, 3, 4))"
43023,"(404, 18, -320000, (4, 3, 0, 2, 3))"
32403,"(403, 15, 65000, (3, 2, 4, 0, 3))"
30243,"(402, 21, -720000, (3, 0, 2, 4, 3))"
42313,"(401, 22, -855000, (4, 2, 3, 1, 3))"
23143,"(400, 21, -730000, (2, 3, 1, 4, 3))"
30324,"(398, 26, -1390000, (3, 0, 3, 2, 4))"
34023,"(398, 21, -740000, (3, 4, 0, 2, 3))"
03342,"(395, 20, -625000, (0, 3, 3, 4, 2))"
33024,"(393, 31, -2065000, (3, 3, 0, 2, 4))"
20343,"(393, 20, -635000, (2, 0, 3, 4, 3))"
31432,"(393, 10, 665000, (3, 1, 4, 3, 2))"
33420,"(392, 22, -900000, (3, 3, 4, 2, 0))"
20433,"(392, 18, -380000, (2, 0, 4, 3, 3))"
02404,"(392, 13, 270000, (0, 2, 4, 0, 4))"
24133,"(391, 21, -775000, (2, 4, 1, 3, 3))"
32431,"(391, 17, -255000, (3, 2, 4, 3, 1))"
41233,"(391, 16, -125000, (4, 1, 2, 3, 3))"
33204,"(390, 29, -1820000, (3, 3, 2, 0, 4))"
23314,"(389, 18, -395000, (2, 3, 3, 1, 4))"
33323,"(389, 16, -135000, (3, 3, 3, 2, 3))"
34230,"(389, 15, -5000, (3, 4, 2, 3, 0))"
33241,"(388, 19, -530000, (3, 3, 2, 4, 1))"
24040,"(387, 18, -405000, (2, 4, 0, 4, 0))"
03423,"(387, 17, -275000, (0, 3, 4, 2, 3))"
31423,"(387, 11, 505000, (3, 1, 4, 2, 3))"
32034,"(386, 29, -1840000, (3, 2, 0, 3, 4))"
32304,"(385, 24, -1195000, (3, 2, 3, 0, 4))"
13243,"(385, 20, -675000, (1, 3, 2, 4, 3))"
33142,"(385, 16, -155000, (3, 3, 1, 4, 2))"
31342,"(385, 16, -155000, (3, 1, 3, 4, 2))"
34032,"(384, 20, -680000, (3, 4, 0, 3, 2))"
42331,"(384, 17, -290000, (4, 2, 3, 3, 1))"
04323,"(384, 15, -30000, (0, 4, 3, 2, 3))"
23403,"(383, 16, -165000, (2, 3, 4, 0, 3))"
34302,"(382, 16, -170000, (3, 4, 3, 0, 2))"
14233,"(382, 15, -40000, (1, 4, 2, 3, 3))"
00424,"(382, 14, 90000, (0, 0, 4, 2, 4))"
30234,"(381, 24, -1215000, (3, 0, 2, 3, 4))"
43302,"(381, 22, -955000, (4, 3, 3, 0, 2))"
23134,"(381, 22, -955000, (2, 3, 1, 3, 4))"
42133,"(381, 21, -825000, (4, 2, 1, 3, 3))"
43230,"(381, 17, -305000, (4, 3, 2, 3, 0))"
33402,"(381, 17, -305000, (3, 3, 4, 0, 2))"
04042,"(381, 17, -305000, (0, 4, 0, 4, 2))"
40420,"(379, 19, -575000, (4, 0, 4, 2, 0))"
32340,"(379, 15, -55000, (3, 2, 3, 4, 0))"
04240,"(378, 18, -450000, (0, 4, 2, 4, 0))"
21334,"(378, 17, -320000, (2, 1, 3, 3, 4))"
24313,"(377, 14, 65000, (2, 4, 3, 1, 3))"
42400,"(376, 21, -850000, (4, 2, 4, 0, 0))"
04332,"(376, 18, -460000, (0, 4, 3, 3, 2))"
03234,"(376, 17, -330000, (0, 3, 2, 3, 4))"
43320,"(375, 19, -595000, (4, 3, 3, 2, 0))"
13324,"(375, 18, -465000, (1, 3, 3, 2, 4))"
32413,"(375, 13, 185000, (3, 2, 4, 1, 3))"
02334,"(374, 16, -210000, (0, 2, 3, 3, 4))"
03432,"(374, 10, 570000, (0, 3, 4, 3, 2))"
32143,"(373, 20, -735000, (3, 2, 1, 4, 3))"
34213,"(373, 16, -215000, (3, 4, 2, 1, 3))"
40402,"(373, 14, 45000, (4, 0, 4, 0, 2))"
40024,"(373, 10, 565000, (4, 0, 0, 2, 4))"
33233,"(372, 19, -610000, (3, 3, 2, 3, 3))"
23340,"(372, 19, -610000, (2, 3, 3, 4, 0))"
43213,"(371, 15, -95000, (4, 3, 2, 1, 3))"
34320,"(370, 15, -100000, (3, 4, 3, 2, 0))"
13342,"(369, 19, -625000, (1, 3, 3, 4, 2))"
43132,"(369, 15, -105000, (4, 3, 1, 3, 2))"
40042,"(369, 6, 1065000, (4, 0, 0, 4, 2))"
31243,"(367, 18, -505000, (3, 1, 2, 4, 3))"
02433,"(367, 10, 535000, (0, 2, 4, 3, 3))"
42004,"(366, 17, -380000, (4, 2, 0, 0, 4))"
33421,"(365, 21, -905000, (3, 3, 4, 2, 1))"
21343,"(365, 18, -515000, (2, 1, 3, 4, 3))"
02414,"(365, 9, 655000, (0, 2, 4, 1, 4))"
20044,"(364, 21, -910000, (2, 0, 0, 4, 4))"
42040,"(364, 13, 130000, (4, 2, 0, 4, 0))"
43123,"(363, 16, -265000, (4, 3, 1, 2, 3))"
31324,"(362, 22, -1050000, (3, 1, 3, 2, 4))"
34123,"(362, 18, -530000, (3, 4, 1, 2, 3))"
20440,"(362, 17, -400000, (2, 0, 4, 4, 0))"
04204,"(362, 15, -140000, (0, 4, 2, 0, 4))"
13423,"(361, 16, -275000, (1, 3, 4, 2, 3))"
24330,"(360, 17, -410000, (2, 4, 3, 3, 0))"
02044,"(359, 18, -545000, (0, 2, 0, 4, 4))"
34132,"(358, 19, -680000, (3, 4, 1, 3, 2))"
43231,"(358, 16, -290000, (4, 3, 2, 3, 1))"
24140,"(358, 16, -290000, (2, 4, 1, 4, 0))"
40204,"(358, 13, 100000, (4, 0, 2, 0, 4))"
21433,"(358, 13, 100000, (2, 1, 4, 3, 3))"
01424,"(358, 9, 620000, (0, 1, 4, 2, 4))"
32314,"(357, 20, -815000, (3, 2, 3, 1, 4))"
34231,"(357, 14, -35000, (3, 4, 2, 3, 1))"
40421,"(356, 19, -690000, (4, 0, 4, 2, 1))"
04142,"(356, 17, -430000, (0, 4, 1, 4, 2))"
23430,"(356, 16, -300000, (2, 3, 4, 3, 0))"
40240,"(356, 14, -40000, (4, 0, 2, 4, 0))"
00442,"(356, 13, 90000, (0, 0, 4, 4, 2))"
12404,"(356, 10, 480000, (1, 2, 4, 0, 4))"
31234,"(355, 22, -1085000, (3, 1, 2, 3, 4))"
43321,"(355, 18, -565000, (4, 3, 3, 2, 1))"
24041,"(355, 15, -175000, (2, 4, 0, 4, 1))"
23413,"(355, 15, -175000, (2, 3, 4, 1, 3))"
33124,"(354, 29, -2000000, (3, 3, 1, 2, 4))"
41420,"(354, 19, -700000, (4, 1, 4, 2, 0))"
24004,"(354, 19, -700000, (2, 4, 0, 0, 4))"
02343,"(354, 18, -570000, (0, 2, 3, 4, 3))"
04241,"(354, 17, -440000, (0, 4, 2, 4, 1))"
20404,"(353, 17, -445000, (2, 0, 4, 0, 4))"
42410,"(352, 20, -840000, (4, 2, 4, 1, 0))"
33412,"(352, 16, -320000, (3, 3, 4, 1, 2))"
14240,"(352, 15, -190000, (1, 4, 2, 4, 0))"
44020,"(351, 16, -325000, (4, 4, 0, 2, 0))"
04420,"(351, 16, -325000, (0, 4, 4, 2, 0))"
41402,"(351, 14, -65000, (4, 1, 4, 0, 2))"
33214,"(350, 26, -1630000, (3, 3, 2, 1, 4))"
42401,"(350, 20, -850000, (4, 2, 4, 0, 1))"
43312,"(350, 19, -720000, (4, 3, 3, 1, 2))"
04024,"(350, 19, -720000, (0, 4, 0, 2, 4))"
40412,"(350, 13, 60000, (4, 0, 4, 1, 2))"
32341,"(349, 15, -205000, (3, 2, 3, 4, 1))"
14042,"(349, 14, -75000, (1, 4, 0, 4, 2))"
04402,"(348, 17, -470000, (0, 4, 4, 0, 2))"
14323,"(348, 14, -80000, (1, 4, 3, 2, 3))"
00244,"(348, 13, 50000, (0, 0, 2, 4, 4))"
44200,"(347, 21, -995000, (4, 4, 2, 0, 0))"
02440,"(347, 14, -85000, (0, 2, 4, 4, 0))"
10424,"(347, 11, 305000, (1, 0, 4, 2, 4))"
32134,"(345, 28, -1915000, (3, 2, 1, 3, 4))"
41024,"(345, 10, 425000, (4, 1, 0, 2, 4))"
13432,"(345, 10, 425000, (1, 3, 4, 3, 2))"
13234,"(344, 17, -490000, (1, 3, 2, 3, 4))"
23341,"(344, 16, -360000, (2, 3, 3, 4, 1))"
34321,"(344, 15, -230000, (3, 4, 3, 2, 1))"
34312,"(344, 15, -230000, (3, 4, 3, 1, 2))"
41042,"(344, 5, 1070000, (4, 1, 0, 4, 2))"
24400,"(342, 18, -630000, (2, 4, 4, 0, 0))"
14332,"(341, 16, -375000, (1, 4, 3, 3, 2))"
12433,"(340, 9, 530000, (1, 2, 4, 3, 3))"
44002,"(339, 17, -515000, (4, 4, 0, 0, 2))"
24331,"(338, 14, -130000, (2, 4, 3, 3, 1))"
42014,"(337, 13, -5000, (4, 2, 0, 1, 4))"
40124,"(337, 8, 645000, (4, 0, 1, 2, 4))"
23333,"(336, 14, -140000, (2, 3, 3, 3, 3))"
12334,"(336, 14, -140000, (1, 2, 3, 3, 4))"
21044,"(334, 18, -670000, (2, 1, 0, 4, 4))"
20441,"(334, 15, -280000, (2, 0, 4, 4, 1))"
42041,"(334, 12, 110000, (4, 2, 0, 4, 1))"
14204,"(333, 16, -415000, (1, 4, 2, 0, 4))"
40142,"(333, 6, 885000, (4, 0, 1, 4, 2))"
41421,"(332, 19, -810000, (4, 1, 4, 2, 1))"
20144,"(331, 20, -945000, (2, 0, 1, 4, 4))"
42104,"(331, 15, -295000, (4, 2, 1, 0, 4))"
10442,"(331, 14, -165000, (1, 0, 4, 4, 2))"
40241,"(331, 13, -35000, (4, 0, 2, 4, 1))"
42140,"(330, 13, -40000, (4, 2, 1, 4, 0))"
12414,"(330, 7, 740000, (1, 2, 4, 1, 4))"
23431,"(329, 14, -175000, (2, 3, 4, 3, 1))"
14241,"(329, 14, -175000, (1, 4, 2, 4, 1))"
41240,"(329, 13, -45000, (4, 1, 2, 4, 0))"
12044,"(328, 17, -570000, (1, 2, 0, 4, 4))"
21404,"(328, 16, -440000, (2, 1, 4, 0, 4))"
20414,"(328, 15, -310000, (2, 0, 4, 1, 4))"
04214,"(328, 15, -310000, (0, 4, 2, 1, 4))"
24141,"(328, 14, -180000, (2, 4, 1, 4, 1))"
41412,"(328, 12, 80000, (4, 1, 4, 1, 2))"
24014,"(327, 19, -835000, (2, 4, 0, 1, 4))"
24104,"(327, 18, -705000, (2, 4, 1, 0, 4))"
42411,"(326, 19, -840000, (4, 2, 4, 1, 1))"
01442,"(326, 12, 70000, (0, 1, 4, 4, 2))"
40214,"(326, 8, 590000, (4, 0, 2, 1, 4))"
14024,"(325, 19, -845000, (1, 4, 0, 2, 4))"
12343,"(325, 16, -455000, (1, 2, 3, 4, 3))"
10244,"(325, 13, -65000, (1, 0, 2, 4, 4))"
21440,"(324, 16, -460000, (2, 1, 4, 4, 0))"
41204,"(324, 13, -70000, (4, 1, 2, 0, 4))"
11424,"(324, 7, 710000, (1, 1, 4, 2, 4))"
04124,"(323, 18, -725000, (0, 4, 1, 2, 4))"
44021,"(323, 15, -335000, (4, 4, 0, 2, 1))"
14142,"(323, 14, -205000, (1, 4, 1, 4, 2))"
14402,"(322, 17, -600000, (1, 4, 4, 0, 2))"
14420,"(322, 14, -210000, (1, 4, 4, 2, 0))"
04421,"(322, 14, -210000, (0, 4, 4, 2, 1))"
44201,"(321, 21, -1125000, (4, 4, 2, 0, 1))"
02144,"(321, 17, -605000, (0, 2, 1, 4, 4))"
01244,"(321, 10, 305000, (0, 1, 2, 4, 4))"
44210,"(319, 18, -745000, (4, 4, 2, 1, 0))"
24401,"(319, 17, -615000, (2, 4, 4, 0, 1))"
44120,"(319, 16, -485000, (4, 4, 1, 2, 0))"
04412,"(319, 15, -355000, (0, 4, 4, 1, 2))"
12440,"(317, 14, -235000, (1, 2, 4, 4, 0))"
02441,"(312, 11, 130000, (0, 2, 4, 4, 1))"
44102,"(308, 17, -670000, (4, 4, 1, 0, 2))"
44012,"(308, 13, -150000, (4, 4, 0, 1, 2))"
41241,"(308, 12, -20000, (4, 1, 2, 4, 1))"
41124,"(308, 8, 500000, (4, 1, 1, 2, 4))"
41142,"(308, 5, 890000, (4, 1, 1, 4, 2))"
24410,"(307, 15, -415000, (2, 4, 4, 1, 0))"
33332,"(307, 13, -155000, (3, 3, 3, 3, 2))"
21414,"(303, 13, -175000, (2, 1, 4, 1, 4))"
42114,"(303, 11, 85000, (4, 2, 1, 1, 4))"
11442,"(302, 12, -50000, (1, 1, 4, 4, 2))"
24114,"(301, 18, -835000, (2, 4, 1, 1, 4))"
14124,"(300, 18, -840000, (1, 4, 1, 2, 4))"
14214,"(300, 15, -450000, (1, 4, 2, 1, 4))"
21441,"(300, 14, -320000, (2, 1, 4, 4, 1))"
42141,"(300, 12, -60000, (4, 2, 1, 4, 1))"
21144,"(298, 17, -720000, (2, 1, 1, 4, 4))"
14421,"(296, 13, -210000, (1, 4, 4, 2, 1))"
44211,"(294, 18, -870000, (4, 4, 2, 1, 1))"
44121,"(294, 15, -480000, (4, 4, 1, 2, 1))"
14412,"(294, 15, -480000, (1, 4, 4, 1, 2))"
11244,"(294, 10, 170000, (1, 1, 2, 4, 4))"
41214,"(293, 9, 295000, (4, 1, 2, 1, 4))"
12144,"(290, 16, -630000, (1, 2, 1, 4, 4))"
42323,"(288, 18, -900000, (4, 2, 3, 2, 3))"
24411,"(288, 14, -380000, (2, 4, 4, 1, 1))"
12441,"(288, 11, 10000, (1, 2, 4, 4, 1))"
44112,"(281, 13, -285000, (4, 4, 1, 1, 2))"
23324,"(279, 13, -295000, (2, 3, 3, 2, 4))"
42332,"(277, 11, -45000, (4, 2, 3, 3, 2))"
23243,"(271, 14, -465000, (2, 3, 2, 4, 3))"
33242,"(269, 9, 175000, (3, 3, 2, 4, 2))"
42233,"(266, 14, -490000, (4, 2, 2, 3, 3))"
32432,"(265, 5, 675000, (3, 2, 4, 3, 2))"
40422,"(262, 7, 400000, (4, 0, 4, 2, 2))"
32423,"(262, 7, 400000, (3, 2, 4, 2, 3))"
42402,"(260, 12, -260000, (4, 2, 4, 0, 2))"
34223,"(258, 10, -10000, (3, 4, 2, 2, 3))"
24042,"(257, 7, 375000, (2, 4, 0, 4, 2))"
02424,"(254, 5, 620000, (0, 2, 4, 2, 4))"
23423,"(253, 11, -165000, (2, 3, 4, 2, 3))"
33422,"(253, 10, -35000, (3, 3, 4, 2, 2))"
24233,"(253, 10, -35000, (2, 4, 2, 3, 3))"
34232,"(252, 9, 90000, (3, 4, 2, 3, 2))"
24323,"(252, 9, 90000, (2, 4, 3, 2, 3))"
23342,"(251, 13, -435000, (2, 3, 3, 4, 2))"
04242,"(249, 11, -185000, (0, 4, 2, 4, 2))"
24240,"(249, 10, -55000, (2, 4, 2, 4, 0))"
32324,"(248, 17, -970000, (3, 2, 3, 2, 4))"
42420,"(248, 12, -320000, (4, 2, 4, 2, 0))"
32243,"(248, 12, -320000, (3, 2, 2, 4, 3))"
33224,"(247, 17, -975000, (3, 3, 2, 2, 4))"
32342,"(247, 9, 65000, (3, 2, 3, 4, 2))"
43223,"(246, 11, -200000, (4, 3, 2, 2, 3))"
23234,"(246, 11, -200000, (2, 3, 2, 3, 4))"
22044,"(244, 14, -600000, (2, 2, 0, 4, 4))"
41422,"(244, 7, 310000, (4, 1, 4, 2, 2))"
42412,"(243, 11, -215000, (4, 2, 4, 1, 2))"
22334,"(243, 11, -215000, (2, 2, 3, 3, 4))"
34322,"(243, 10, -85000, (3, 4, 3, 2, 2))"
22433,"(242, 4, 690000, (2, 2, 4, 3, 3))"
20244,"(240, 12, -360000, (2, 0, 2, 4, 4))"
43232,"(240, 9, 30000, (4, 3, 2, 3, 2))"
20442,"(239, 9, 25000, (2, 0, 4, 4, 2))"
43322,"(238, 11, -240000, (4, 3, 3, 2, 2))"
22404,"(238, 9, 20000, (2, 2, 4, 0, 4))"
20424,"(238, 9, 20000, (2, 0, 4, 2, 4))"
24332,"(237, 11, -245000, (2, 4, 3, 3, 2))"
24142,"(237, 7, 275000, (2, 4, 1, 4, 2))"
42024,"(236, 9, 10000, (4, 2, 0, 2, 4))"
40242,"(236, 5, 530000, (4, 0, 2, 4, 2))"
42042,"(236, 4, 660000, (4, 2, 0, 4, 2))"
32234,"(235, 16, -905000, (3, 2, 2, 3, 4))"
24204,"(235, 12, -385000, (2, 4, 2, 0, 4))"
42421,"(234, 12, -390000, (4, 2, 4, 2, 1))"
23432,"(234, 3, 780000, (2, 3, 4, 3, 2))"
42204,"(233, 12, -395000, (4, 2, 2, 0, 4))"
22343,"(233, 11, -265000, (2, 2, 3, 4, 3))"
24024,"(232, 14, -660000, (2, 4, 0, 2, 4))"
14242,"(232, 9, -10000, (1, 4, 2, 4, 2))"
42240,"(231, 10, -145000, (4, 2, 2, 4, 0))"
04422,"(231, 9, -15000, (0, 4, 4, 2, 2))"
24402,"(230, 10, -150000, (2, 4, 4, 0, 2))"
44220,"(229, 12, -415000, (4, 4, 2, 2, 0))"
04224,"(229, 12, -415000, (0, 4, 2, 2, 4))"
24241,"(229, 9, -25000, (2, 4, 2, 4, 1))"
40224,"(229, 6, 365000, (4, 0, 2, 2, 4))"
12424,"(227, 3, 745000, (1, 2, 4, 2, 4))"
44202,"(223, 14, -705000, (4, 4, 2, 0, 2))"
40333,"(220, 9, -70000, (4, 0, 3, 3, 3))"
21424,"(220, 7, 190000, (2, 1, 4, 2, 4))"
02442,"(220, 5, 450000, (0, 2, 4, 4, 2))"
22414,"(219, 7, 185000, (2, 2, 4, 1, 4))"
22440,"(218, 7, 180000, (2, 2, 4, 4, 0))"
41242,"(218, 4, 570000, (4, 1, 2, 4, 2))"
44022,"(217, 9, -85000, (4, 4, 0, 2, 2))"
21442,"(217, 8, 45000, (2, 1, 4, 4, 2))"
02244,"(217, 7, 175000, (0, 2, 2, 4, 4))"
24124,"(216, 13, -610000, (2, 4, 1, 2, 4))"
24420,"(216, 8, 40000, (2, 4, 4, 2, 0))"
24214,"(215, 11, -355000, (2, 4, 2, 1, 4))"
14422,"(215, 9, -95000, (1, 4, 4, 2, 2))"
44221,"(214, 12, -490000, (4, 4, 2, 2, 1))"
42241,"(214, 10, -230000, (4, 2, 2, 4, 1))"
21244,"(214, 9, -100000, (2, 1, 2, 4, 4))"
22144,"(213, 13, -625000, (2, 2, 1, 4, 4))"
14224,"(211, 12, -505000, (1, 4, 2, 2, 4))"
41224,"(210, 6, 270000, (4, 1, 2, 2, 4))"
42214,"(208, 8, 0, (4, 2, 2, 1, 4))"
24412,"(208, 8, 0, (2, 4, 4, 1, 2))"
42124,"(208, 7, 130000, (4, 2, 1, 2, 4))"
42142,"(208, 4, 520000, (4, 2, 1, 4, 2))"
24421,"(204, 7, 110000, (2, 4, 4, 2, 1))"
12442,"(203, 5, 365000, (1, 2, 4, 4, 2))"
44212,"(202, 11, -420000, (4, 4, 2, 1, 2))"
41333,"(200, 8, -40000, (4, 1, 3, 3, 3))"
43033,"(200, 7, 90000, (4, 3, 0, 3, 3))"
43303,"(198, 7, 80000, (4, 3, 3, 0, 3))"
12244,"(198, 7, 80000, (1, 2, 2, 4, 4))"
30433,"(197, 7, 75000, (3, 0, 4, 3, 3))"
22441,"(197, 5, 335000, (2, 2, 4, 4, 1))"
33043,"(195, 13, -715000, (3, 3, 0, 4, 3))"
44122,"(195, 9, -195000, (4, 4, 1, 2, 2))"
34303,"(190, 8, -90000, (3, 4, 3, 0, 3))"
40430,"(188, 7, 30000, (4, 0, 4, 3, 0))"
30343,"(187, 11, -495000, (3, 0, 3, 4, 3))"
04304,"(186, 8, -110000, (0, 4, 3, 0, 4))"
33430,"(185, 9, -245000, (3, 3, 4, 3, 0))"
43040,"(185, 8, -115000, (4, 3, 0, 4, 0))"
04043,"(184, 10, -380000, (0, 4, 0, 4, 3))"
30334,"(183, 13, -775000, (3, 0, 3, 3, 4))"
03343,"(183, 11, -515000, (0, 3, 3, 4, 3))"
40043,"(181, 3, 515000, (4, 0, 0, 4, 3))"
33304,"(180, 14, -920000, (3, 3, 3, 0, 4))"
43313,"(180, 6, 120000, (4, 3, 3, 1, 3))"
03433,"(179, 5, 245000, (0, 3, 4, 3, 3))"
40403,"(179, 4, 375000, (4, 0, 4, 0, 3))"
40431,"(178, 7, -20000, (4, 0, 4, 3, 1))"
34330,"(178, 6, 110000, (3, 4, 3, 3, 0))"
31433,"(177, 5, 235000, (3, 1, 4, 3, 3))"
03404,"(176, 6, 100000, (0, 3, 4, 0, 4))"
42422,"(176, 5, 230000, (4, 2, 4, 2, 2))"
31343,"(175, 9, -295000, (3, 1, 3, 4, 3))"
41430,"(175, 7, -35000, (4, 1, 4, 3, 0))"
34040,"(174, 8, -170000, (3, 4, 0, 4, 0))"
34400,"(173, 5, 215000, (3, 4, 4, 0, 0))"
31334,"(172, 11, -570000, (3, 1, 3, 3, 4))"
43133,"(172, 7, -50000, (4, 3, 1, 3, 3))"
04143,"(171, 10, -445000, (0, 4, 1, 4, 3))"
33431,"(171, 9, -315000, (3, 3, 4, 3, 1))"
43041,"(171, 7, -55000, (4, 3, 0, 4, 1))"
34313,"(170, 8, -190000, (3, 4, 3, 1, 3))"
33403,"(170, 8, -190000, (3, 3, 4, 0, 3))"
14043,"(170, 8, -190000, (1, 4, 0, 4, 3))"
03440,"(170, 8, -190000, (0, 3, 4, 4, 0))"
04403,"(170, 7, -60000, (0, 4, 4, 0, 3))"
41043,"(170, 3, 460000, (4, 1, 0, 4, 3))"
44030,"(169, 9, -325000, (4, 4, 0, 3, 0))"
33340,"(169, 7, -65000, (3, 3, 3, 4, 0))"
34033,"(168, 13, -850000, (3, 4, 0, 3, 3))"
33143,"(168, 13, -850000, (3, 3, 1, 4, 3))"
13343,"(168, 10, -460000, (1, 3, 3, 4, 3))"
14304,"(168, 8, -200000, (1, 4, 3, 0, 4))"
00344,"(168, 8, -200000, (0, 0, 3, 4, 4))"
03334,"(168, 7, -70000, (0, 3, 3, 3, 4))"
40413,"(168, 4, 320000, (4, 0, 4, 1, 3))"
24242,"(167, 5, 185000, (2, 4, 2, 4, 2))"
34004,"(166, 11, -600000, (3, 4, 0, 0, 4))"
04314,"(166, 8, -210000, (0, 4, 3, 1, 4))"
34331,"(166, 6, 50000, (3, 4, 3, 3, 1))"
33034,"(165, 16, -1255000, (3, 3, 0, 3, 4))"
43140,"(165, 8, -215000, (4, 3, 1, 4, 0))"
41431,"(165, 7, -85000, (4, 1, 4, 3, 1))"
13433,"(165, 5, 175000, (1, 3, 4, 3, 3))"
03414,"(165, 5, 175000, (0, 3, 4, 1, 4))"
43004,"(164, 8, -220000, (4, 3, 0, 0, 4))"
34401,"(164, 5, 170000, (3, 4, 4, 0, 1))"
41403,"(163, 5, 165000, (4, 1, 4, 0, 3))"
33314,"(162, 13, -880000, (3, 3, 3, 1, 4))"
34140,"(162, 8, -230000, (3, 4, 1, 4, 0))"
40340,"(162, 3, 420000, (4, 0, 3, 4, 0))"
34041,"(161, 7, -105000, (3, 4, 0, 4, 1))"
33413,"(160, 7, -110000, (3, 3, 4, 1, 3))"
14403,"(160, 7, -110000, (1, 4, 4, 0, 3))"
13404,"(160, 5, 150000, (1, 3, 4, 0, 4))"
30440,"(159, 10, -505000, (3, 0, 4, 4, 0))"
43330,"(159, 8, -245000, (4, 3, 3, 3, 0))"
40143,"(159, 3, 405000, (4, 0, 1, 4, 3))"
04333,"(158, 9, -380000, (0, 4, 3, 3, 3))"
13440,"(158, 8, -250000, (1, 3, 4, 4, 0))"
01344,"(158, 6, 10000, (0, 1, 3, 4, 4))"
00434,"(158, 5, 140000, (0, 0, 4, 3, 4))"
14143,"(157, 8, -255000, (1, 4, 1, 4, 3))"
40304,"(157, 6, 5000, (4, 0, 3, 0, 4))"
30044,"(156, 16, -1300000, (3, 0, 0, 4, 4))"
04034,"(156, 8, -260000, (0, 4, 0, 3, 4))"
10344,"(155, 8, -265000, (1, 0, 3, 4, 4))"
40034,"(155, 4, 255000, (4, 0, 0, 3, 4))"
03044,"(154, 13, -920000, (0, 3, 0, 4, 4))"
44003,"(154, 10, -530000, (4, 4, 0, 0, 3))"
44031,"(154, 8, -270000, (4, 4, 0, 3, 1))"
34410,"(154, 5, 120000, (3, 4, 4, 1, 0))"
34104,"(153, 10, -535000, (3, 4, 1, 0, 4))"
04340,"(153, 9, -405000, (0, 4, 3, 4, 0))"
33341,"(153, 7, -145000, (3, 3, 3, 4, 1))"
04430,"(153, 7, -145000, (0, 4, 4, 3, 0))"
03441,"(153, 6, -15000, (0, 3, 4, 4, 1))"
41413,"(153, 4, 245000, (4, 1, 4, 1, 3))"
41340,"(153, 3, 375000, (4, 1, 3, 4, 0))"
22424,"(153, 3, 375000, (2, 2, 4, 2, 4))"
40341,"(153, 2, 505000, (4, 0, 3, 4, 1))"
34014,"(152, 11, -670000, (3, 4, 0, 1, 4))"
24224,"(152, 8, -280000, (2, 4, 2, 2, 4))"
00443,"(152, 8, -280000, (0, 0, 4, 4, 3))"
43331,"(152, 7, -150000, (4, 3, 3, 3, 1))"
